:START_ID,:END_ID,:TYPE
1366,557,has_keyword
1366,559,has_keyword
1366,971,has_keyword
1366,942,has_keyword
1366,1017,has_keyword
1366,1408,has_keyword
1366,1409,has_keyword
1366,1410,has_keyword
1366,1411,has_keyword
1366,1383,has_keyword
1366,1384,has_keyword
1366,1385,has_keyword
1366,1386,has_keyword
1366,1387,has_keyword
1366,1388,has_keyword
1366,1389,has_keyword
1366,1390,has_keyword
1366,1391,has_keyword
1366,1392,has_keyword
1366,1393,has_keyword
1366,1394,has_keyword
1366,1395,has_keyword
1366,1396,has_keyword
1366,1397,has_keyword
1366,1398,has_keyword
1366,1399,has_keyword
1366,1400,has_keyword
1366,1401,has_keyword
1366,1402,has_keyword
1366,1403,has_keyword
1366,1404,has_keyword
1366,1405,has_keyword
1366,1406,has_keyword
1366,1407,has_keyword
1366,1306,has_keyword
1412,159,has_keyword
1412,63,has_keyword
1412,160,has_keyword
1412,177,has_keyword
